Food Name,Sample Code,Product Description,Food Group,Country of Origin,Intended Use,Sample Type,Sub Sample,Sample Collection Date,Reason Collected,Human Illness Flag,Sampling Location Type,Sampling Location City Name,Sampling Location Province,Sampling Location Country,Lab Name,Analysis Completion Date,Result Operator,Result Value,Units of measurement,Analyte Name,Analyte Group,LOD,LOQ,Basis for Result,Quality Assurance,Result Comments,Test Method Name,Test Method Code,Instrumentation,Method Comments,Project Code,Project Name,Project Description,Organization
"Cheese, Processed",AA11-TDS2006-PCB,,Unripened cheese,Unknown,,Composite,Yes,2006-09-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,2014-06-01,=,187.1,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2006.PCBs,Total Diet Study 2006 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1992-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1992-09-15,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,1193,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1992.PCB,Total Diet Study 1992 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1993-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1993-09-15,Surveillance,No,Grocery Store,Montreal,Quebec,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,975,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1993.PCB,Total Diet Study 1993 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1994S-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1994-07-15,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,906,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab used only QA and reference standards during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1994.PCB,Total Diet Study 1994 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1994W-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1994-01-15,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,1712,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab used only QA and reference standards during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1994.PCB,Total Diet Study 1994 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1995S-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1995-07-15,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,1420,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1995.PCB,Total Diet Study 1995 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1995W-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1995-01-15,Surveillance,No,Grocery Store,Vancouver,British Columbia,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,576,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1995.PCB,Total Diet Study 1995 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1996-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1996-01-15,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,HC FD BCS FRD Legacy POPs,1998-01-15,=,890,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1996.PCB,Total Diet Study 1996 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS1998-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,1998-01-15,Surveillance,No,Grocery Store,Whitehorse,Yukon,Canada,HC FD BCS FRD Legacy POPs,2000-12-15,=,1002.6,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS1998.PCB,Total Diet Study 1998 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2000-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,2000-01-15,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,HC FD BCS FRD Legacy POPs,2002-01-15,=,357.3,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2000.PCB,Total Diet Study 2000 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2001-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,2001-01-15,Surveillance,No,Grocery Store,St. John's,Newfoundland and Labrador,Canada,HC FD BCS FRD Legacy POPs,2002-12-15,=,384.8,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2001.PCB,Total Diet Study 2001 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2002-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,,Composite,Yes,2002-01-15,Surveillance,No,Grocery Store,Vancouver,British Columbia,Canada,HC FD BCS FRD Legacy POPs,2003-12-15,=,337.6,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2002.PCB,Total Diet Study 2002 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2003-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2003-09-15,Surveillance,No,Grocery Store,Montreal,Quebec,Canada,HC FD BCS FRD Legacy POPs,2004-12-15,=,377,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2003.PCB,Total Diet Study 2003 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2007-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2007-09-15,Surveillance,No,Grocery Store,Vancouver,British Columbia,Canada,HC FD BCS FRD Legacy POPs,2008-12-15,=,229.1,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2007.PCB,Total Diet Study 2007 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2009-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2009-09-01,Surveillance,No,Grocery Store,Calgary,Alberta,Canada,HC FD BCS FRD Legacy POPs,2010-12-15,=,231.5,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2009.PCB,Total Diet Study 2009 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2013-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2013-09-15,Surveillance,No,Grocery Store,Montreal,Quebec,Canada,HC FD BCS FRD Legacy POPs,2014-12-15,=,186.2,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2013.PCB,Total Diet Study 2013 Polychlorinated Biphenyls,,Health Canada
"Cheese, Processed",TDS2015-AA11-PCB,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,Unknown,Ready-to-eat,Composite,Yes,2015-10-15,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,2016-12-15,=,218.8467145,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2015F.PCB,Total Diet Study 2015 Polychlorinated Biphenyls,,Health Canada
Chocolate Candy Bars,JJ01-TDS2005-PCB,,Solid,Unknown,,Composite,Yes,2005-05-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,HC FD BCS FRD Legacy POPs,2011-06-01,=,268.8,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2005.PCB,Total Diet Study 2005 Polychlorinated biphenyl,,Health Canada
Chocolate Candy Bars,JJ01-TDS2006-PCB,,Solid,Unknown,,Composite,Yes,2006-09-01,Surveillance,No,Grocery Store,Halifax,Nova Scotia,Canada,HC FD BCS FRD Legacy POPs,2014-06-01,=,255.6,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2006.PCBs,Total Diet Study 2006 Polychlorinated Biphenyls,,Health Canada
Chocolate Candy Bars,TDS2000-JJ01-PCB,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,Unknown,,Composite,Yes,2000-01-15,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,HC FD BCS FRD Legacy POPs,2002-01-15,=,499,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2000.PCB,Total Diet Study 2000 Polychlorinated Biphenyls,,Health Canada
Chocolate Candy Bars,TDS2001-JJ01-PCB,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,Unknown,,Composite,Yes,2001-01-15,Surveillance,No,Grocery Store,St. John's,Newfoundland and Labrador,Canada,HC FD BCS FRD Legacy POPs,2002-12-15,=,388.6,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2001.PCB,Total Diet Study 2001 Polychlorinated Biphenyls,,Health Canada
Chocolate Candy Bars,TDS2002-JJ01-PCB,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,Unknown,,Composite,Yes,2002-01-15,Surveillance,No,Grocery Store,Vancouver,British Columbia,Canada,HC FD BCS FRD Legacy POPs,2003-12-15,=,243.8,pg/g,Total PCB,Polychlorinated Biphenyls (PCBs),0,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,LOD is not provided as each congener used to tabulate the results has a different LOD./La limite de détection (LD) n’est pas indiquée étant donné que chaque congénère utilisé aux fins du calcul des résultats a une LD différente,Solvent extraction of PCBs,,Gas chromatograph (GC)-High resolution mass spectrometer (HRMS),,BCS.TDS2002.PCB,Total Diet Study 2002 Polychlorinated Biphenyls,,Health Canada
