Sample Type / Type d'échantillon,Month/Mois,Year/Année,Location/Emplacement,Volume Collected/Volume prélevé (L),Activity/Activité (Bq/L),Error/Erreur (Bq/L),Activity/Activité (Bq/m^3),Error/Erreur (Bq/m^3),Comments/Commentaires
Vapour/Vapeur,10,2021,GE4,0.023,10,3,,,Saturated/Saturée
Vapour/Vapeur,10,2021,GE7,0.017,8,3,0.029,0.012,
Vapour/Vapeur,10,2021,GE8,0.022,6,3,0.028,0.015,
Vapour/Vapeur,10,2021,GE10,0.024,3,3,,,Saturated/Saturée
Vapour/Vapeur,10,2021,LE7,0.025,3,3,,,Saturated/Saturée
Vapour/Vapeur,10,2021,LE8,0.018,10,3,0.041,0.014,
Vapour/Vapeur,10,2021,LE12,0.015,9,3,0.028,0.01,
Vapour/Vapeur,10,2021,LE13,0.019,28,4,0.109,0.014,
Vapour/Vapeur,10,2021,LE14,0.012,6,3,0.016,0.008,
Vapour/Vapeur,10,2021,LE16,0.02,44,4,0.192,0.018,
Vapour/Vapeur,10,2021,OA2,0.02,8,3,0.031,0.013,
Vapour/Vapeur,10,2021,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,11,2021,GE4,0.009,9,3,0.015,0.006,
Vapour/Vapeur,11,2021,GE7,0.009,23,4,0.044,0.007,
Vapour/Vapeur,11,2021,GE8,0.011,8,3,0.019,0.008,
Vapour/Vapeur,11,2021,GE10,0.023,14,3,0.07,0.017,
Vapour/Vapeur,11,2021,LE7,0.02,3,3,0.011,0.013,
Vapour/Vapeur,11,2021,LE8,0.025,6,3,,,Saturated/Saturée
Vapour/Vapeur,11,2021,LE12,0.016,13,3,0.045,0.012,
Vapour/Vapeur,11,2021,LE13,0.016,45,4,0.149,0.013,
Vapour/Vapeur,11,2021,LE14,0.008,2,3,0.003,0.005,
Vapour/Vapeur,11,2021,LE16,0.013,37,4,0.085,0.009,
Vapour/Vapeur,11,2021,OA2,0.018,3,3,0.012,0.012,
Vapour/Vapeur,11,2021,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,12,2021,GE4,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,12,2021,GE7,0.004,39,4,,,**
Vapour/Vapeur,12,2021,GE8,0.003,13,3,,,**
Vapour/Vapeur,12,2021,GE10,0.006,9,3,,,**
Vapour/Vapeur,12,2021,LE7,0.009,10,3,,,**
Vapour/Vapeur,12,2021,LE8,0.008,7,3,,,**
Vapour/Vapeur,12,2021,LE12,0.009,11,3,,,**
Vapour/Vapeur,12,2021,LE13,0.005,38,4,,,**
Vapour/Vapeur,12,2021,LE14,0.007,7,3,,,**
Vapour/Vapeur,12,2021,LE16,0.006,31,4,,,**
Vapour/Vapeur,12,2021,OA2,0.012,2,3,,,**
Vapour/Vapeur,12,2021,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,1,2022,GE4,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2022,GE7,0.008,59,4,,,**
Vapour/Vapeur,1,2022,GE8,0.004,16,3,,,**
Vapour/Vapeur,1,2022,GE10,0.008,20,4,,,**
Vapour/Vapeur,1,2022,LE7,0.008,7,3,,,**
Vapour/Vapeur,1,2022,LE8,0.005,6,3,,,**
Vapour/Vapeur,1,2022,LE12,0.006,10,3,,,**
Vapour/Vapeur,1,2022,LE13,0.003,24,4,,,**
Vapour/Vapeur,1,2022,LE14,,,,,,Not in service/ Hors service
Vapour/Vapeur,1,2022,LE16,,,,,,Late/ En retard
Vapour/Vapeur,1,2022,OA2,0.005,9,3,,,**
Vapour/Vapeur,1,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,2,2022,GE4,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2022,GE7,0.006,58,4,,,**
Vapour/Vapeur,2,2022,GE8,0.006,18,3,,,**
Vapour/Vapeur,2,2022,GE10,0.011,15,3,,,**
Vapour/Vapeur,2,2022,LE7,0.009,9,3,,,**
Vapour/Vapeur,2,2022,LE8,0.008,3,3,,,**
Vapour/Vapeur,2,2022,LE12,0.004,11,3,,,**
Vapour/Vapeur,2,2022,LE13,0.009,25,4,,,**
Vapour/Vapeur,2,2022,LE14,,,,,,Not in service/ Hors service
Vapour/Vapeur,2,2022,LE16,,,,,,Late/ En retard
Vapour/Vapeur,2,2022,OA2,0.006,11,3,,,**
Vapour/Vapeur,2,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,3,2022,GE4,0.004,-6,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,GE7,0.004,32,4,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,GE8,0.006,8,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,GE10,0.02,4,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,LE7,0.012,5,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,LE8,,,,,,Not in service/ Hors service
Vapour/Vapeur,3,2022,LE12,0.008,11,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,LE13,0.011,126,5,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,LE14,0.018,12,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,LE16,,,,,,"No sample, mail issues/ Pas d'échantillon, problème de poste"
Vapour/Vapeur,3,2022,OA2,0.008,7,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,3,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,4,2022,GE4,0.002,,,,,"Insufficient sample for analysis, reduced air flow/ Volume insuffisant pour l'analyse, débit réduit~"
Vapour/Vapeur,4,2022,GE7,0.003,,,,,"Insufficient sample for analysis, reduced air flow/ Volume insuffisant pour l'analyse, débit réduit~"
Vapour/Vapeur,4,2022,GE8,0.002,,,,,"Insufficient sample for analysis, reduced air flow/ Volume insuffisant pour l'analyse, débit réduit~"
Vapour/Vapeur,4,2022,GE10,0.004,2,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,4,2022,LE7,0.003,-1,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,4,2022,LE8,,,,,,Not in service/ Hors service
Vapour/Vapeur,4,2022,LE12,0.005,11,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,4,2022,LE13,0.002,,,,,"Insufficient sample for analysis, reduced air flow/ Volume insuffisant pour l'analyse, débit réduit~"
Vapour/Vapeur,4,2022,LE14,,,,,,Not in service/ Hors service
Vapour/Vapeur,4,2022,LE16,,,,,,"No sample, mail issues/ Pas d'échantillon, problème de poste"
Vapour/Vapeur,4,2022,OA2,0.007,0,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,4,2022,PI12,0.005,86,5,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,GE4,0.002,,,,,"Insufficient sample for analysis, reduced air flow/ Volume insuffisant pour l'analyse, débit réduit~"
Vapour/Vapeur,5,2022,GE7,0.006,24,4,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,GE8,0.006,7,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,GE10,0.01,4,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,LE7,0.005,9,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,LE8,0,,,,,Not in service/ Hors service
Vapour/Vapeur,5,2022,LE12,0.005,11,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,LE13,0.014,21,4,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,LE14,0,,,,,Not in service/ Hors service
Vapour/Vapeur,5,2022,LE16,0,,,,,Late/ En retard
Vapour/Vapeur,5,2022,OA2,0.006,2,3,,,Reduced air flow/ Débit réduit~
Vapour/Vapeur,5,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,6,2022,GE4,0.009,6,3,,,**
Vapour/Vapeur,6,2022,GE7,0.009,10,3,,,**
Vapour/Vapeur,6,2022,GE8,0.009,5,3,,,**
Vapour/Vapeur,6,2022,GE10,0.014,11,3,,,**
Vapour/Vapeur,6,2022,LE7,0.009,3,3,,,**
Vapour/Vapeur,6,2022,LE8,0.009,5,3,,,**
Vapour/Vapeur,6,2022,LE12,0.005,7,3,,,**
Vapour/Vapeur,6,2022,LE13,0.007,27,4,,,**
Vapour/Vapeur,6,2022,LE14,0.006,16,3,,,**
Vapour/Vapeur,6,2022,LE16,0.011,99,5,,,**
Vapour/Vapeur,6,2022,OA2,0.005,3,3,,,**
Vapour/Vapeur,6,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,7,2022,GE4,0.007,6,3,,,**
Vapour/Vapeur,7,2022,GE7,0.006,5,3,,,**
Vapour/Vapeur,7,2022,GE8,0.007,4,3,,,**
Vapour/Vapeur,7,2022,GE10,0.014,13,3,,,**
Vapour/Vapeur,7,2022,LE7,0.013,5,3,,,**
Vapour/Vapeur,7,2022,LE8,0,,,,,Not in service/ Hors service
Vapour/Vapeur,7,2022,LE12,0.009,4,3,,,**
Vapour/Vapeur,7,2022,LE13,0.008,21,4,,,**
Vapour/Vapeur,7,2022,LE14,0.013,12,3,,,**
Vapour/Vapeur,7,2022,LE16,0.003,78,5,,,**
Vapour/Vapeur,7,2022,OA2,0.006,5,3,,,**
Vapour/Vapeur,7,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,8,2022,GE4,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,8,2022,GE7,0.004,11,3,,,**
Vapour/Vapeur,8,2022,GE8,0.005,7,3,,,**
Vapour/Vapeur,8,2022,GE10,0.004,6,3,,,**
Vapour/Vapeur,8,2022,LE7,0.006,0,3,,,**
Vapour/Vapeur,8,2022,LE8,0,,,,,Not in service/ Hors service
Vapour/Vapeur,8,2022,LE12,0.006,10,3,,,**
Vapour/Vapeur,8,2022,LE13,0.005,16,3,,,**
Vapour/Vapeur,8,2022,LE14,0.01,6,3,,,**
Vapour/Vapeur,8,2022,LE16,0.004,45,4,,,**
Vapour/Vapeur,8,2022,OA2,0.007,7,3,,,**
Vapour/Vapeur,8,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,9,2022,GE4,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,9,2022,GE7,0.005,18,3,,,**
Vapour/Vapeur,9,2022,GE8,0.005,4,3,,,**
Vapour/Vapeur,9,2022,GE10,0.006,5,3,,,**
Vapour/Vapeur,9,2022,LE7,0.011,5,3,,,**
Vapour/Vapeur,9,2022,LE8,0,,,,,Not in service/ Hors service
Vapour/Vapeur,9,2022,LE12,0.006,10,3,,,**
Vapour/Vapeur,9,2022,LE13,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,9,2022,LE14,0.017,6,3,,,**
Vapour/Vapeur,9,2022,LE16,0,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,9,2022,OA2,0.004,3,3,,,**
Vapour/Vapeur,9,2022,PI12,0,,,,,Not in service/ Hors service
Vapour/Vapeur,10,2022,GE4,0.005,12,3,,,**
Vapour/Vapeur,10,2022,GE7,0.005,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,10,2022,GE8,0.005,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,10,2022,GE10,0.008,12,3,,,**
Vapour/Vapeur,10,2022,LE7,0.006,4,3,,,**
Vapour/Vapeur,10,2022,LE8,,,,,,Not in service/ Hors service
Vapour/Vapeur,10,2022,LE12,0.005,2,3,,,**
Vapour/Vapeur,10,2022,LE13,0.005,18,3,,,**
Vapour/Vapeur,10,2022,LE14,0.005,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,10,2022,LE16,0.018,185,6,,,**
Vapour/Vapeur,10,2022,OA2,0.008,4,3,,,**
Vapour/Vapeur,10,2022,PI12,,,,,,Not in service/ Hors service
Vapour/Vapeur,11,2022,GE4,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse
Vapour/Vapeur,11,2022,GE7,0.012,11,3,0.026,0.008,
Vapour/Vapeur,11,2022,GE8,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2022,GE10,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2022,LE7,0.005,4,3,,,**
Vapour/Vapeur,11,2022,LE8,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2022,LE12,0.018,7,3,0.027,0.013,
Vapour/Vapeur,11,2022,LE13,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2022,LE14,0,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2022,LE16,0,,,,,Not in service/ Hors service
Vapour/Vapeur,11,2022,OA2,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2022,PI12,0,,,,,Not in service/ Hors service
Vapour/Vapeur,12,2022,GE4,0.022,5,3,0.021,0.015,
Vapour/Vapeur,12,2022,GE7,0.005,12,3,,,**
Vapour/Vapeur,12,2022,GE8,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,12,2022,GE10,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,12,2022,LE7,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,12,2022,LE8,0.006,2,3,,,**
Vapour/Vapeur,12,2022,LE12,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,12,2022,LE13,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,12,2022,LE14,0.003,11,3,,,**
Vapour/Vapeur,12,2022,LE16,0,,,,,Not in service/ Hors service
Vapour/Vapeur,12,2022,OA2,0.005,4,3,,,**
Vapour/Vapeur,12,2022,PI12,0,,,,,Not in service/ Hors service
Vapour/Vapeur,1,2023,GE4,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,GE7,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,GE8,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,GE10,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,LE7,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,LE8,0.004,2,3,,,**
Vapour/Vapeur,1,2023,LE12,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,LE13,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,LE14,0.008,6,3,,,**
Vapour/Vapeur,1,2023,LE16,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,1,2023,OA2,0.02,3,3,0.015,0.015,
Vapour/Vapeur,1,2023,PI12,0.008,57,4,,,**
Vapour/Vapeur,2,2023,GE4,0.019,6,3,0.031,0.017,
Vapour/Vapeur,2,2023,GE7,0.004,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2023,GE8,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2023,GE10,0.005,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2023,LE7,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2023,LE8,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2023,LE12,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2023,LE13,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,2,2023,LE14,0.001,,,,,**
Vapour/Vapeur,2,2023,LE16,0,,,,,**
Vapour/Vapeur,2,2023,OA2,0.014,6,3,0.02,0.01,
Vapour/Vapeur,2,2023,PI12,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,3,2023,GE4,0.011,12,3,0.025,0.007,
Vapour/Vapeur,3,2023,GE7,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,3,2023,GE8,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,3,2023,GE10,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,3,2023,LE7,0.005,8,3,,,
Vapour/Vapeur,3,2023,LE8,0.004,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,3,2023,LE12,0.015,6,3,0.02,0.011,**
Vapour/Vapeur,3,2023,LE13,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,3,2023,LE14,0.005,14,4,,,**
Vapour/Vapeur,3,2023,LE16,0.003,,,,,Not in service/ Hors service
Vapour/Vapeur,3,2023,OA2,0.018,2,3,0.009,0.012,
Vapour/Vapeur,3,2023,PI12,0.005,,,,,Not in service/ Hors service
Vapour/Vapeur,4,2023,GE4,0.022,12,3,0.114,0.032,
Vapour/Vapeur,4,2023,GE7,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,4,2023,GE8,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,4,2023,GE10,0,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,4,2023,LE7,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,4,2023,LE8,0,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,4,2023,LE12,0.02,31,4,0.321,0.04,
Vapour/Vapeur,4,2023,LE13,0.02,33,4,0.336,0.039,
Vapour/Vapeur,4,2023,LE14,0.02,11,3,0.116,0.035,
Vapour/Vapeur,4,2023,LE16,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,4,2023,OA2,0.021,8,3,0.076,0.033,
Vapour/Vapeur,4,2023,PI12,0.011,,,,,Not in service/ Hors service
Vapour/Vapeur,5,2023,GE4,0.007,7,3,0.038,0.019,
Vapour/Vapeur,5,2023,GE7,0.017,47,4,0.353,0.031,
Vapour/Vapeur,5,2023,GE8,0.02,8,3,0.076,0.032,
Vapour/Vapeur,5,2023,GE10,0.016,7,3,0.049,0.025,
Vapour/Vapeur,5,2023,LE7,0.018,2,3,0.022,0.033,
Vapour/Vapeur,5,2023,LE8,0.015,0,3,0.001,0.025,
Vapour/Vapeur,5,2023,LE12,0.02,10,3,0.101,0.035,
Vapour/Vapeur,5,2023,LE13,0.011,15,4,0.08,0.019,
Vapour/Vapeur,5,2023,LE14,0.011,13,4,0.064,0.018,
Vapour/Vapeur,5,2023,LE16,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,5,2023,OA2,0.018,7,3,0.068,0.031,
Vapour/Vapeur,5,2023,PI12,0.007,43,4,,,**
Vapour/Vapeur,6,2023,GE4,0.004,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,6,2023,GE7,0.009,21,4,,,**
Vapour/Vapeur,6,2023,GE8,0.009,11,3,,,**
Vapour/Vapeur,6,2023,GE10,0.01,13,3,,,**
Vapour/Vapeur,6,2023,LE7,0.007,8,3,,,**
Vapour/Vapeur,6,2023,LE8,0.005,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,6,2023,LE12,0.004,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,6,2023,LE13,0.004,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,6,2023,LE14,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,6,2023,LE16,0.012,73,5,,,**
Vapour/Vapeur,6,2023,OA2,0.021,9,3,0.104,0.037,
Vapour/Vapeur,6,2023,PI12,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,7,2023,GE4,0.019,12,3,0.099,0.028,
Vapour/Vapeur,7,2023,GE7,0.005,21,4,0.073,0.013,
Vapour/Vapeur,7,2023,GE8,0.008,9,3,0.052,0.019,
Vapour/Vapeur,7,2023,GE10,0.007,13,3,0.069,0.018,
Vapour/Vapeur,7,2023,LE7,0.011,6,3,0.034,0.019,
Vapour/Vapeur,7,2023,LE8,0.013,7,3,0.045,0.022,
Vapour/Vapeur,7,2023,LE12,0.019,21,4,0.195,0.033,
Vapour/Vapeur,7,2023,LE13,0.006,35,4,0.111,0.012,
Vapour/Vapeur,7,2023,LE14,0.011,23,4,0.117,0.018,
Vapour/Vapeur,7,2023,LE16,0.012,73,5,0.507,0.032,
Vapour/Vapeur,7,2023,OA2,0.02,4,3,0.038,0.029,
Vapour/Vapeur,7,2023,PI12,0.01,17,3,0.088,0.018,
Vapour/Vapeur,8,2023,GE4,0.021,5,2,0.051,0.021,"As of August 2023, a different instrument was used for counting"
Vapour/Vapeur,8,2023,GE7,0.005,16,2,,,**
Vapour/Vapeur,8,2023,GE8,0.005,11,2,,,**
Vapour/Vapeur,8,2023,GE10,0.005,10,2,,,**
Vapour/Vapeur,8,2023,LE7,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse
Vapour/Vapeur,8,2023,LE8,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,8,2023,LE12,0.022,15,2,0.17,0.025,
Vapour/Vapeur,8,2023,LE13,0.021,32,3,0.306,0.026,
Vapour/Vapeur,8,2023,LE14,0.022,8,2,0.087,0.021,
Vapour/Vapeur,8,2023,LE16,0,,,,,Not in service/ Hors service
Vapour/Vapeur,8,2023,OA2,0.02,6,2,0.063,0.019,
Vapour/Vapeur,8,2023,PI12,0.016,24,3,,,**
Vapour/Vapeur,9,2023,GE4,0.02,0,2,0.005,0.018,
Vapour/Vapeur,9,2023,GE7,0.02,10,2,0.115,0.025,
Vapour/Vapeur,9,2023,GE8,0.021,5,2,0.062,0.023,
Vapour/Vapeur,9,2023,GE10,0.02,5,2,0.063,0.023,
Vapour/Vapeur,9,2023,LE7,0.021,3,2,0.109,0.073,
Vapour/Vapeur,9,2023,LE8,0.021,-3,2,-0.034,0.017,
Vapour/Vapeur,9,2023,LE12,0.022,10,2,0.115,0.024,
Vapour/Vapeur,9,2023,LE13,0.019,34,3,0.362,0.031,
Vapour/Vapeur,9,2023,LE14,0.01,6,2,0.029,0.01,
Vapour/Vapeur,9,2023,LE16,0.02,51,3,0.536,0.035,
Vapour/Vapeur,9,2023,OA2,0.02,7,2,0.077,0.022,
Vapour/Vapeur,9,2023,PI12,0.004,18,2,,,**
Vapour/Vapeur,10,2023,GE4,0.003,7,2,,,**
Vapour/Vapeur,10,2023,GE7,0.004,18,2,,,**
Vapour/Vapeur,10,2023,GE8,0.008,-1,2,,,**
Vapour/Vapeur,10,2023,GE10,0.007,11,2,,,**
Vapour/Vapeur,10,2023,LE7,0.003,4,2,,,**
Vapour/Vapeur,10,2023,LE8,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,10,2023,LE12,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,10,2023,LE13,0.001,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,10,2023,LE14,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,10,2023,LE16,0.019,68,4,,,**
Vapour/Vapeur,10,2023,OA2,0.018,3,2,,,**
Vapour/Vapeur,10,2023,PI12,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2023,GE4,0.014,7,2,0.02,0.006,
Vapour/Vapeur,11,2023,GE7,0.002,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2023,GE8,0.004,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
Vapour/Vapeur,11,2023,GE10,0.005,9,2,,,**
Vapour/Vapeur,11,2023,LE7,0.006,5,2,,,**
Vapour/Vapeur,11,2023,LE8,0,,,,,Not in service/ Hors service
Vapour/Vapeur,11,2023,LE12,0.016,10,2,0.033,0.007,
Vapour/Vapeur,11,2023,LE13,0.003,,,,,Insufficient sample for analysis/ Volume insuffisant pour l'analyse**
